Actividad Económica,Producto,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023(p), 2024(p),Enero a Marzo 2025(p)
INDUSTRIA MANUFACTURERA,Alcohol Etílico,2.4076539999999995,3.0261820000000004,3.4909140000000005,3.579102,6.212064,3.127381,2.7765539999999995,2.36734,3.861735,5.089848999999999,4.47828264,8.937197040000001,12.669514509999999,12.821739229999999,21.96112797,29.05662537,38.70073469,44.72249586,51.65030436000001,43.595186289999994,47.4339021,84.35552822999999,65.63686515000002,57.87556976,48.10304867,38.821664829999996,60.78711085,61.37281234,67.11849147999999,57.738529510000006,73.39815528999999,38.65729915,28.99022541,8.59198643
INDUSTRIA MANUFACTURERA,Azúcar,25.359907,15.726572,45.470851999999994,16.759534,27.854653,22.054491,23.569496999999995,9.210781999999998,7.2195030000000004,9.98253884,15.775103580000003,23.66897875,30.986185319999993,18.688492630000006,18.45890618,32.525687420000004,49.744005939999994,76.81986724000001,45.33691854,0.85206151,24.571913950000006,82.56079682000001,10.22834456,1.1161026699999999,15.407214869999999,1.30580792,26.26313241,39.37591615,51.254495989999995,60.842529860000006,69.20746152,60.97119757000001,44.42624481,10.490247530000001
INDUSTRIA MANUFACTURERA,"Prendas de Vestir, Adobo y Tenido de Pieles",3.2212480000000006,4.230493999999997,6.159127,9.30740499999999,17.43737000000001,16.824921,9.370604999999992,11.680928999999992,16.47175799999999,15.008767330000014,13.64127971999999,22.455833300000037,39.79624163999999,35.111167669999936,33.354576650000006,26.690977639999964,27.189721039999963,32.06149605000004,36.122116460000036,27.393584780000058,27.883946879999968,23.42607227000001,28.63863591999998,18.58752939,10.979385869999998,10.804804629999998,12.60061866,11.460222469999996,8.47186621,15.567091540000002,24.31239975,25.39492541,19.12241187,3.68358062
INDUSTRIA MANUFACTURERA,Antimonio Metálico y Óxidos de Antimonio,8.044579999999998,6.35569,8.106079,7.539700000000001,6.85762,7.321597,5.276819,3.1624639999999995,1.068382,1.4826251900000003,1.50713977,3.93279028,5.979575619999999,9.84061342,14.004624980000001,15.665653720000002,18.143670340000003,11.95527661,31.62861889,50.28921016000001,55.17834448,43.905309779999996,32.54934177,23.15688465,14.331088729999998,19.83349857,20.530457510000005,13.779620569999999,11.75368435,22.972130330000002,31.20889597,26.379988929999996,54.495948039999995,20.69057106
INDUSTRIA MANUFACTURERA,Productos Alimenticios,0.361666,3.459727000000001,5.995557999999997,6.084911999999997,6.3369639999999965,7.448143999999998,7.819072999999998,4.042708999999999,2.9769769999999993,2.7713618900000005,2.9841532400000004,4.3474021899999995,8.152715310000007,6.535297799999991,9.42829867000001,11.022853899999998,10.295884079999986,8.814595550000003,15.491452639999993,13.76298906,18.593839409999994,26.46203655000002,29.55888959,30.776086469999992,24.30303794000001,26.24661411999999,23.75394025999999,21.79413030000001,18.688960390000023,23.36088027,79.81973184,87.9439711,82.91634307999999,19.29563244
INDUSTRIA MANUFACTURERA,Sustancias y Productos Químicos,1.6539900000000005,1.244528,2.295676999999999,1.6302189999999996,0.7001419999999998,0.208867,0.35492899999999994,0.4617350000000002,0.8124599999999997,0.5835315400000003,1.6019210400000008,1.14153689,2.041460260000001,3.411543859999999,5.29135684,7.178576199999996,13.100862560000007,13.325137750000001,23.29941824,24.00293193000001,72.72122129000003,25.83976314000001,21.769959750000016,23.156550810000002,18.687609179999995,17.762710070000008,20.633704390000002,21.833744439999997,23.880167480000015,29.556365230000004,46.35380847,34.977906559999994,37.247161219999995,9.627765230000001
INDUSTRIA MANUFACTURERA,Carbonato de Litio,,,,,,,,,,,,,,,,,,,,,,,,,0.16176000000000001,0.49179149999999994,0.56114,,,9.939699999999998,37.835417,14.649929,15.61251141,8.0108
INDUSTRIA MANUFACTURERA,Leche en Polvo y Fluida,,,0.340429,1.198815,0.148318,0.792087,1.660208,1.195826,5.317234999999999,6.930254999999999,7.572896630000002,7.82302673,6.3964056000000005,4.1340813800000005,8.29228592,8.31177171,2.8585602000000003,7.834690400000001,14.47642248,8.8810088,16.204628969999998,35.12349075,44.146364330000004,28.752783269999995,28.694041860000002,18.610680419999998,13.32241319,16.27813656,20.578231759999998,32.453597480000006,41.012246420000004,35.0453706,26.414136090000003,5.8510842499999995
INDUSTRIA MANUFACTURERA,Fabricación de muebles de Madera,0.4764560000000001,1.117019,2.3804560000000006,3.043408999999999,3.326675,4.689205000000001,8.849708000000001,21.555507000000002,17.505688,9.977636120000001,10.58590337,12.62334979,12.225697729999997,10.726363819999998,12.315435289999998,27.303879029999997,14.769443889999998,14.202093730000003,20.83391483,11.36219926,7.280807580000001,6.930039659999999,6.944281260000002,10.582810249999996,7.205645189999999,7.29366991,7.197016900000001,6.76176949,6.05215222,10.350674849999999,10.317146600000001,4.71235322,8.04119045,0.93195951
INDUSTRIA MANUFACTURERA,Gas Licuado de Petróleo (GLP),,,,,,,0.553179,1.883271,4.996262,4.27969321,2.41027491,1.1738897899999998,2.12932167,0.8816723500000001,,,,,,,0.28388179999999996,4.28001948,27.27954918,14.38357085,41.473526539999995,54.410776420000005,52.96390085,39.74695938,28.437944190000003,72.05694081000001,77.53531729,27.29477892,19.10987386,1.52021299
INDUSTRIA MANUFACTURERA,Palmitos,0.610454,2.885239,6.300841,7.5464530000000005,9.544063000000001,12.355417999999998,12.092694000000002,4.540061,3.489301,3.34481749,2.0691689999999996,3.42227164,4.71303347,5.82927434,7.1282438500000005,9.77465241,9.89022716,8.16901561,11.72593617,13.52559811,16.31812644,16.91677671,16.301770740000002,15.09911609,11.503302579999998,11.41038359,10.698954630000001,8.20278203,10.130944860000001,9.69567362,12.92059843,13.84640317,12.445207750000002,2.56572105
INDUSTRIA MANUFACTURERA,Preparaciones Alimenticias de Aceites Vegetales,,,,,,0.053698,9.04593,22.520146,24.230453,14.497688719999998,9.48944095,5.47495181,8.50571778,3.2122147000000005,4.88802588,8.29520037,11.385206329999999,15.2347408,12.155005830000002,13.94896189,13.009532380000001,9.88103843,7.81477562,3.8557617699999995,4.888471780000001,4.70566031,4.6784842200000005,3.6554327099999995,3.69945676,4.89584637,5.116500200000001,4.48018864,2.26907469,0.77365544
INDUSTRIA MANUFACTURERA,Otros Metales Manufacturados,0.5985279999999998,0.9855300000000001,0.610918,0.567577,0.42027800000000004,0.42020300000000005,1.122464,0.963433,0.876373,1.79175981,2.56077578,1.12966668,1.7912833599999995,2.947915750000001,9.02817046,13.111569939999997,12.719993489999995,5.09838828,7.972433870000001,18.763294909999995,32.648283379999995,16.45177269,16.355172380000006,5.728586780000001,5.192293379999999,7.399915799999999,7.978875959999998,5.416836580000002,3.7344053100000014,15.849881089999998,16.1662469,15.14120454,16.87523328,3.96855916
INDUSTRIA MANUFACTURERA,Urea Granulada,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13333349,75.21688623,4.764708499999999,30.5735465,192.90418367,77.85643632999998,127.79476824,26.4097282
INDUSTRIA MANUFACTURERA,Carne de la Especie Bovina,,,,0.13978000000000002,0.6860880000000001,0.12372999999999999,0.7850090000000002,0.44732299999999997,0.795785,1.0746840000000002,0.65217916,0.29430364000000003,1.32165838,2.1640467599999997,2.88216531,3.4925456599999998,2.09301954,0.8747091100000001,1.0879728199999998,2.9037082,5.65474025,13.009412390000003,15.31275867,15.026988119999997,11.880487780000001,11.832592040000002,14.841700390000003,24.46292368,70.03281178999997,98.27186013,128.42417243,136.04631408,189.25339074,33.158642549999996
INDUSTRIA MANUFACTURERA,Metales con Materia Prima Importada,9.943387,20.944345,26.60506,31.507881,30.280720999999996,19.742276000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA MANUFACTURERA,Acido Orto bórico,,,,,1.553082,2.257325,3.4606830000000004,4.012885,2.698389,0.075,1.307231,4.199461,5.071271779999999,4.552257999999999,4.3800154000000004,5.082311999999999,7.079286000000001,6.133551,6.589075,9.333669,10.14323884,8.326988,7.8325998,7.964757100000001,7.4790052,6.3545134,6.71985395,0.8565040000000002,0.07277600000000001,1.74571372,1.12707278,4.56971293,6.6696607,1.17104846
INDUSTRIA MANUFACTURERA,Cobre Refinado Cátodos,,,,,,,,,,,,,,,,,,,5.01184839,7.651157209999999,7.93194101,8.68349772,14.387238879999998,10.356046300000001,8.509491279999999,14.39640686,20.8205808,15.846836970000002,13.39049306,14.801229339999999,11.025138740000001,17.23551934,16.918174660000002,0.95843529
INDUSTRIA MANUFACTURERA,Joyería de Plata,0.9788129999999999,0.33686399999999994,0.014747,0.011113999999999999,0.073658,0.30281499999999995,0.14328099999999996,0.31072800000000006,0.32964400000000005,1.31579539,0.84460081,1.19656504,1.6418486399999999,2.36011866,2.0220638,2.26723359,11.25105575,13.157282140000001,13.44857863,9.41142323,9.649560820000001,8.36262934,6.85316859,6.617249589999999,4.20190739,7.011464119999999,1.86086843,0.029510590000000003,0.02345842,0.02332848,0.00907629,0.004174229999999999,0.036896710000000006,0.00030076
INDUSTRIA MANUFACTURERA,Productos de Galletería y Panadería,,0.015464,0.019076,0.000483,0.0034469999999999995,0.00087,0.44507599999999997,0.072885,0.7391219999999998,0.16202700000000003,0.025811399999999998,0.70728336,0.04827811,0.0159741,0.057406989999999984,0.16345239,0.92929314,1.2164476599999998,3.8534773099999997,6.149919189999999,4.862440709999998,8.374465129999999,8.537981599999998,8.41465903,8.141111559999997,10.72007564,10.623645399999996,10.40631127,7.69993108,8.783665500000001,10.3822026,8.38011042,9.03165516,1.70570178
INDUSTRIA MANUFACTURERA,Bebidas,0.8467349999999999,0.9641370000000001,1.7959779999999999,3.704978,3.102204,3.741199999999999,6.705377000000001,7.234594999999996,2.4687380000000014,2.2073519799999994,1.8179911299999996,2.5385731699999994,1.9680617700000003,2.5688924099999992,2.71310536,2.05978261,1.3849249300000004,1.7089870599999994,3.0714595300000003,2.59734746,3.1000981799999994,3.6081576100000006,4.017465629999998,3.8588534599999997,3.4318794600000007,0.6451385899999998,0.8048021099999998,2.1227855200000008,0.81577805,0.8003881499999999,0.44950324999999997,0.80990075,0.5540754999999999,0.09538828999999999
INDUSTRIA MANUFACTURERA,Calzados,0.5995330000000001,2.088942999999999,1.2074859999999996,1.0656820000000002,1.4803069999999994,2.434129000000001,0.5855530000000002,0.336972,0.51769,0.5885762899999999,0.20408988,0.29552722,0.6977973300000004,1.6171177299999995,2.2111075600000007,3.3994726000000006,2.5843144200000006,1.97891418,2.1699813599999995,2.7885839499999996,2.2702753099999993,1.7545809099999998,1.77148322,1.64016867,1.2950597599999998,0.8630148000000002,0.7590474900000004,0.49750239,0.36227403,0.10447690999999999,1.10976613,1.7191653900000001,1.7876487399999998,0.128928
INDUSTRIA MANUFACTURERA,Papel y Productos de Papel,0.6427809999999998,0.7967080000000001,0.6593779999999999,1.4319240000000004,0.26058000000000003,0.35170099999999993,2.908488,1.120001,0.46417500000000006,0.29222139999999996,0.18686313000000002,0.12968601000000002,0.94479473,1.0197916599999994,0.7226386400000001,0.26920147,0.45344850999999986,0.33139125,0.5159203899999999,1.4978765200000002,0.7856190000000001,1.04490925,1.30308343,1.3146837100000008,1.2172906100000005,1.1948662400000003,3.4471034700000005,6.44376229,8.898670880000003,13.9926256,24.125082210000002,14.779532500000002,15.032973369999999,4.506662179999999
INDUSTRIA MANUFACTURERA,Productos de Tabacos,0.16283999999999998,0.49034700000000003,1.7433509999999999,3.185149,3.753786,3.58739,3.006806,2.5748360000000003,1.68937,1.5965599999999998,1.52270225,1.0258565000000002,0.54855,0.42951951,0.44488131999999997,0.41617162,0.5673589,1.36429172,1.33591975,0.44179999999999997,0.07064000000000001,,,,8.259999999999999e-05,0.0019116900000000002,0.00393867,0.00250395,0.00273889,0.0014104100000000002,0.00442778,0.006130780000000001,0.011342809999999998,0.0024233200000000005
INDUSTRIA MANUFACTURERA,Algodón e Hilados de Algodón,,1.556762,1.3756059999999999,0.606416,1.3794,1.4682959999999998,1.372474,1.077604,0.9694529999999999,1.561938,1.3033036,1.44,0.7423699999999999,0.9148129999999999,1.4661440000000001,1.110288,1.4256939999999998,2.060032,2.048832,1.9111940000000003,1.5437959999999997,0.180513,,,,,,,,,,,,
INDUSTRIA MANUFACTURERA,Cacao,0.6102249999999999,0.699474,0.2532,0.284466,0.341278,0.4711040000000001,0.4946170000000001,0.5808619999999998,0.642694,0.88149157,0.7748644299999999,0.8073753499999998,0.84996762,0.9227084499999999,1.1122012099999998,1.08392833,1.5583156499999997,0.7679020099999998,1.6355955699999998,0.8218463100000003,1.12617217,1.1079056899999997,0.8971972300000001,0.9863650299999998,1.25101019,1.56416457,1.5144864100000002,1.4284533000000001,1.4242758100000001,1.57704165,2.07197914,1.3789457299999999,3.4765022400000007,0.89655808
INDUSTRIA MANUFACTURERA,Fabricación de muebles con otro material,,0.000409,0.017825999999999998,0.019860999999999997,0.029319,0.011082,0.039906000000000004,0.006065,0.006526999999999999,0.0567663,2.2145109499999998,1.9863933300000003,3.03384673,4.31892287,3.10356916,1.0055763599999998,1.0031750199999998,0.5601555800000001,0.34550053,0.3701538100000001,0.186951,0.77449974,0.5440206399999999,0.6672898599999999,0.5858998499999999,0.78518368,0.9048268899999998,0.48423206,0.29196983000000004,0.55660942,0.004008889999999999,0.0066945,0.13240915,0.10066752999999999
INDUSTRIA MANUFACTURERA,Barras de Plomo,0.031624,0.064167,0.07414,0.03771100000000001,0.263672,0.11138399999999998,0.221997,0.11058799999999999,0.26267199999999996,0.27741448999999996,0.16236969,0.10834099,0.32597805,0.5136015400000001,0.75644449,0.7641159900000001,1.5599967399999999,0.74970091,0.24956972,,0.21964377,0.07777125,,0.41076579,2.1489271800000003,2.5419402100000004,0.7086858699999999,1.16258719,0.51843239,0.9911015299999999,0.35227827999999994,0.30524976,0.70316049,
INDUSTRIA MANUFACTURERA,Cloruro de Potasio,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5679000000000001,6.3985548,1.70545101,9.643441,25.385178999999997,18.10089052,13.104610730000001,2.9907912
INDUSTRIA MANUFACTURERA,Café Elaborado,0.6028,0.153084,0.262167,0.11121400000000001,0.0039120000000000005,0.005951,0.0037800000000000004,0.006116000000000001,0.015754,0.0054562099999999995,0.01256264,0.04945791,0.07772961,0.016425580000000002,0.0024133600000000002,0.0058907000000000004,0.019101189999999997,1.54709913,0.6833884899999999,0.015238029999999998,0.12027180000000001,0.014149759999999999,0.01159162,0.01650021,0.0026345500000000003,0.00186925,,0.0128896,0.0019602,0.03739536,0.000377,,0.02973745,0.018378
INDUSTRIA MANUFACTURERA,Zinc en Bruto Sin Alear,,,0.013272,,,,0.433517,0.060818000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA MANUFACTURERA,Otras Manufacturas,2.912892000000001,3.7694790000000014,5.501885000000001,7.532391000000002,20.379459999999995,9.635461000000012,13.556456999999984,13.759805000000025,13.965545999999998,20.328498209999957,11.306187220000018,11.876225739999988,18.989834560000023,26.111885760000003,28.70109816999997,34.31743271999999,30.47576039000002,29.52518157999999,57.002655069999975,46.28437332000005,63.230818930000076,54.99843555000005,51.51842487000005,42.28535655000007,33.02792206000006,47.395596109999964,46.92965700000002,50.48600198000003,39.00450247000002,71.85592951000001,81.37230328,60.886337569999995,76.73558248,30.20912857
ENERGÍA ELÉCTRICA,ENERGÍA ELÉCTRICA,0.19160399999999997,0.25095900000000004,0.282093,0.290788,0.22019100000000003,0.068229,0.12003699999999999,0.068133,0.045635999999999996,0.025634,0.004873359999999999,0.015977199999999997,0.018790949999999997,0.01618895,,,,,,,,,,,,,,,,,0.0,5.5575755099999995,17.833057290000003,6.66972253
REEXPORTACIONES(1),REEXPORTACIONES(1),31.771407000000035,22.231516000000013,33.22953399999999,42.146111000000026,79.15241100000009,16.456424999999996,214.65894600000001,360.630368,226.12785000000036,123.65819114000008,52.36376711000015,84.15776445999998,68.10259022000001,78.10936105999994,141.29051825999986,64.27558921999999,120.69244840000012,84.32739014000002,83.70072775,67.4634267200001,174.43543957999995,118.65685444000003,133.93764353000003,184.5406511100006,131.21022248000034,142.66684502999988,94.08316130999998,126.25113788000026,116.69349223000006,93.01164994,67.01028272999997,112.13414984000002,135.32308867000003,7.727941569999995
EFECTOS PERSONALES,EFECTOS PERSONALES,0.9448110000000001,0.867005,1.1900389999999998,1.4566990000000002,1.6801910000000002,1.787623,1.928861,2.488427,2.588448,3.0280322600000003,2.6695459699999997,2.5597787199999997,2.51481121,2.5462416400000003,2.29567486,3.60252593,4.386207730000001,2.50294175,2.37515658,2.0523317399999996,2.1193943900000005,1.2332950699999998,1.2041951500000003,1.46710881,1.17878451,1.27339991,1.5698791100000002,2.20764807,1.1780910800000002,1.3012315800000003,0.8674814900000002,0.88514633,0.9565645000000002,0.25197946
